content,CustomerService,FiturAplikasi,UserExperience,Verifikasi,Preprocess,review_tokenized
"Error parah, aku top up gak masuk2 dananya trus aku log out, mau login lagi malah gabisa Udh hubungi call center tapi gaada solusi, boot semua nih kayaknya Tolong dong diperbaiki",-1,-1,-1,0,rusak parah  mantap  gak masuk dana   masuk   masuk   gabisa udah hubung panggil pusat  tidak  solusi robot   kayak tolong  baik,"['rusak', 'parah', 'mantap', 'gak', 'masuk', 'dana', 'masuk', 'masuk', 'gabisa', 'udah', 'hubung', 'panggil', 'pusat', 'tidak', 'solusi', 'robot', 'kayak', 'tolong', 'baik']"
Asli apk nya bagus banget. Banyak fitur yang bisa dipakai. Bahkan bisa untuk pendidikan. Fitur nya juga mudah dipahami. Ada juga fitur-fitur syariah. Bagus banget apk nya. Semoga terus berkembang ya link ajaðð,0,1,1,0,asli aplikasi  bagus   fitur   pakai    didik fitur   mudah paham   fitur fitur syariah bagus  aplikasi  moga  kembang  linkaja aja ,"['asli', 'aplikasi', 'bagus', 'fitur', 'pakai', 'didik', 'fitur', 'mudah', 'paham', 'fitur', 'fitur', 'syariah', 'bagus', 'aplikasi', 'moga', 'kembang', 'linkaja', 'aja']"
"Saya tidak pernah mengganti kode pin ,kenapa tiba tiba salah,dan harus menghubungi call center, dan di kolom email tidak tersedia, kenapa harus minta di telpon? Apa lagi manja yah aplikasi kelas nasional? Kenapa harus swasta yang lebih baik? Kenapa harus ribet dan tidak semudah aplikasi ovo dan lainnya. Apakah ini sebuah konspirasi link aja ? Sudah saya buat untuk video di Tiktok,instastory, dan youtube mengenai masalah ini,smoga link aja ada tanggapan serius dan tidak berdampak ke pengguna lain",-1,-1,-1,0, tidak  ganti kode pin    salah   hubung panggil pusat   kolom email tidak sedia     telpon   manja  aplikasi kelas nasional   swasta   baik   ribet  tidak mudah aplikasi ovo      konspirasi linkaja aja     video  tiktok instastory  youtube    moga linkaja aja  tanggap serius  tidak dampak  guna ,"['tidak', 'ganti', 'kode', 'pin', 'salah', 'hubung', 'panggil', 'pusat', 'kolom', 'email', 'tidak', 'sedia', 'telpon', 'manja', 'aplikasi', 'kelas', 'nasional', 'swasta', 'baik', 'ribet', 'tidak', 'mudah', 'aplikasi', 'ovo', 'konspirasi', 'linkaja', 'aja', 'video', 'tiktok', 'instastory', 'youtube', 'moga', 'linkaja', 'aja', 'tanggap', 'serius', 'tidak', 'dampak', 'guna']"
"Setelah beli token listrik tidak ada riwayat pembelian, jadi mau isi token ga bisa, mana isi 200rb, balikin saldo gue woy, ditelpon pada sibuk semua, buang2 pulsa gue aja",0,-1,-1,0, beli token listrik tidak  riwayat beli   isi token ga   isi  balikin saldo gue  telpon  sibuk  buang pulsa gue aja,"['beli', 'token', 'listrik', 'tidak', 'riwayat', 'beli', 'isi', 'token', 'ga', 'isi', 'balikin', 'saldo', 'gue', 'telpon', 'sibuk', 'buang', 'pulsa', 'gue', 'aja']"
"Sumpah paling buruk aplikasi, sampai skrg tidak bisa log in padahal baru aja isi saldo. Sdh hub call center 150911 tdk ada 1 operatorpun yg bicara. Menghabiskan pulsa aja. Mengubungi melalui chat dan email tidak ada tanggapan.",-1,-1,-1,0,sumpah  buruk aplikasi   tidak  masuk dalam   aja isi saldo  hubung panggil pusat tidak  operator  bicara habis pulsa aja hubung  obrol  email tidak  tanggap ,"['sumpah', 'buruk', 'aplikasi', 'tidak', 'masuk', 'dalam', 'aja', 'isi', 'saldo', 'hubung', 'panggil', 'pusat', 'tidak', 'operator', 'bicara', 'habis', 'pulsa', 'aja', 'hubung', 'obrol', 'email', 'tidak', 'tanggap']"
"Rekomended banget aplikasinya, selain mempermudah kita dalam transaksi online, juga ukuran aplikasinya yang tidak memakan banyak penyimpanan",0,1,1,0,rekomendasi  aplikasi  mudah   transaksi daring  ukur aplikasi  tidak makan  simpan,"['rekomendasi', 'aplikasi', 'mudah', 'transaksi', 'daring', 'ukur', 'aplikasi', 'tidak', 'makan', 'simpan']"
Aplikasi apa ini buat transaksi aja gak bisa mana urgent lagi habis top up saldo gak berubah di perbaiki lah,0,-1,-1,0,aplikasi    transaksi aja gak   darurat  habis mantap  saldo gak ubah  baik ,"['aplikasi', 'transaksi', 'aja', 'gak', 'darurat', 'habis', 'mantap', 'saldo', 'gak', 'ubah', 'baik']"
"Update versi terbaru malah appsnya crash tiap buka di xiaomi, kirim email ke developer juga berhari hari no reply, chat via web juga yg balas bot. So where's the customer service?",-1,-1,-1,0,baharu versi baru  aplikasi rusak  buka  xiaomi kirim email  kembang  hari  nomor balas obrol via web   balas robot  mana  the customer servis ,"['baharu', 'versi', 'baru', 'aplikasi', 'rusak', 'buka', 'xiaomi', 'kirim', 'email', 'kembang', 'hari', 'nomor', 'balas', 'obrol', 'via', 'web', 'balas', 'robot', 'mana', 'the', 'customer', 'servis']"
Sangat mudah untuk pembayaran dan sangat membantu sekali pokonya mantap lah,0,1,1,0, mudah  bayar   bantu  pokok mantap ,"['mudah', 'bayar', 'bantu', 'pokok', 'mantap']"
"Aplikasi telat memproses ,saya udah isi data , upgrade ke full service, katanya tunggu 1x24 jam tapi udah 3 hari masih dalam proses terus,",0,0,-1,-1,aplikasi telat proses  udah isi data tingkat  penuh servis  tunggu  jam  udah    proses  ,"['aplikasi', 'telat', 'proses', 'udah', 'isi', 'data', 'tingkat', 'penuh', 'servis', 'tunggu', 'jam', 'udah', 'proses']"
"Oy bos, saya ada transaksi ni , gagal masuk nya, id transaksi dan resi lengkap padahal, dari banking udah berhasil, saya butuh dana nya cepat kok kendala?",0,-1,-1,0, bos   transaksi ni gagal masuk  id transaksi  resi lengkap   perban udah hasil  butuh dana  cepat  kendala ,"['bos', 'transaksi', 'ni', 'gagal', 'masuk', 'id', 'transaksi', 'resi', 'lengkap', 'perban', 'udah', 'hasil', 'butuh', 'dana', 'cepat', 'kendala']"
Aplikasi nya keren banget! Pembayaran untuk keperluan sehari-hari jadi lebih mudah berkat link ajað,0,1,1,0,aplikasi  keren  bayar  perlu hari    mudah berkat linkaja aja ,"['aplikasi', 'keren', 'bayar', 'perlu', 'hari', 'mudah', 'berkat', 'linkaja', 'aja']"
"Aplikasi rusak, developer ga jelas,reset pin ga bisa,buat akun baru juga ga bisa, koneksi bermasalah ,yg bermasalah bukan koneksi nya sih, developer nya yg g guna,buat aplikasi tapi ga bertanggung jawab",0,-1,-1,0,aplikasi rusak kembang ga  reset pin ga   akun   ga  koneksi masalah yg masalah  koneksi   kembang   gak   aplikasi  ga tanggung ,"['aplikasi', 'rusak', 'kembang', 'ga', 'reset', 'pin', 'ga', 'akun', 'ga', 'koneksi', 'masalah', 'yg', 'masalah', 'koneksi', 'kembang', 'gak', 'aplikasi', 'ga', 'tanggung']"
"Entah kenapa email tidak terverifikasi. Kirim ulang email minta no pin. Ketika saya masukkan no pin, tidak jalan-jalan. Selalu mentok di no pin saja. Saya pun dapat kabar sinyal internet bermasalah. Saya pun log out dan ketika mencoba masuk lagi eh akun saya tidak dapat di akses alias terkunci",0,-1,-1,-1,  email tidak verifikasi kirim ulang email  nomor pin   masuk nomor pin tidak jalan jalan  mentok  nomor pin     kabar sinyal internet masalah   masuk    coba masuk   akun  tidak   akses alias kunci,"['email', 'tidak', 'verifikasi', 'kirim', 'ulang', 'email', 'nomor', 'pin', 'masuk', 'nomor', 'pin', 'tidak', 'jalan', 'jalan', 'mentok', 'nomor', 'pin', 'kabar', 'sinyal', 'internet', 'masalah', 'masuk', 'coba', 'masuk', 'akun', 'tidak', 'akses', 'alias', 'kunci']"
"Upgrade basic ke fullservis lama banget lebih dari 3 hari...ngga bisa ngobrol langsung sama cs lagi..kirim email malah ga ngebantu,chat juga sama ga ngebantu...padahal emng lagi dibutuhin,nelpon malah jawab otomatis...saya kasih bintang 5 biar bisa di baca",-1,0,-1,-1,tingkat   fullservis lama     ngga  ngobrol langsung  layan langgan  kirim email  ga ngebantu obrol   ga ngebantu  emang  dibutuhin nelpon   otomatis  kasih bintang biar   baca,"['tingkat', 'fullservis', 'lama', 'ngga', 'ngobrol', 'langsung', 'layan', 'langgan', 'kirim', 'email', 'ga', 'ngebantu', 'obrol', 'ga', 'ngebantu', 'emang', 'dibutuhin', 'nelpon', 'otomatis', 'kasih', 'bintang', 'biar', 'baca']"
"suka bangetttt sama tampilan aplikasinya, gampang buat dipahami",0,1,1,0,suka   tampil aplikasi gampang  paham,"['suka', 'tampil', 'aplikasi', 'gampang', 'paham']"
"saya dah top up malah upgrade ga bisa2 parah buat tarik tunai di alfamart,indomrt juga ga bisa kampreettt",0,-1,-1,-1,  mantap   tingkat ga  parah  tarik tunai  alfamart indomaret  ga  kampret,"['mantap', 'tingkat', 'ga', 'parah', 'tarik', 'tunai', 'alfamart', 'indomaret', 'ga', 'kampret']"
"Kok Bisa Email belum ke verifikasi gw udah bisa transaksi sebelum sebelumnya, pas akun di blokir ya bingung, gak ada alat untuk reset pin lewat email, sumpah developernya ngaco. Mana support nya pada BOT semua, ngabis ngabisin pulsa aja nelponin call centernya tanpa ada solusi.",-1,-1,-1,0,  email   verifikasi  udah  transaksi   pas akun  blokir  bingung gak  alat  reset pin  email sumpah developer kacau  dukung   robot  habis habisin pulsa aja hubung panggil pusat   solusi ,"['email', 'verifikasi', 'udah', 'transaksi', 'pas', 'akun', 'blokir', 'bingung', 'gak', 'alat', 'reset', 'pin', 'email', 'sumpah', 'developer', 'kacau', 'dukung', 'robot', 'habis', 'habisin', 'pulsa', 'aja', 'hubung', 'panggil', 'pusat', 'solusi']"
banguss aplikasi ini sangat berguna benget untuk kita yang suka transaksi non tunai jadi lebih mudah dan ga ribet ðð»ðð»,0,1,1,0,bagus aplikasi   guna benget    suka transaksi tidak tunai   mudah  ga ribet ,"['bagus', 'aplikasi', 'guna', 'benget', 'suka', 'transaksi', 'tidak', 'tunai', 'mudah', 'ga', 'ribet']"
Recomended ni aplikasi link aja. Penggunaan nya pun mudah gak ribet. Fiturnya lengkap,0,1,1,0,rekomendasi ni aplikasi linkaja aja guna   mudah gak ribet fitur lengkap,"['rekomendasi', 'ni', 'aplikasi', 'linkaja', 'aja', 'guna', 'mudah', 'gak', 'ribet', 'fitur', 'lengkap']"
"Akun saya tidak bisa login,keterangannya akun tidak dapat diakses,padahal sebelumnya bisa,saya logoutpun karna topup saya blm masuk dikira bug atau gimana,tetepi pas mau login kembali tidak bisa",0,-1,-1,0,akun  tidak  masuk terang akun tidak  akses       isi   masuk  salah  gimana  pas  masuk  tidak ,"['akun', 'tidak', 'masuk', 'terang', 'akun', 'tidak', 'akses', 'isi', 'masuk', 'salah', 'gimana', 'pas', 'masuk', 'tidak']"
"Aplikasi gak guna , mau reset pin aja gak bisa, malah di bilang gak ada kuota , duitku ketahan di situ woyyy",0,-1,-1,0,aplikasi gak   reset pin aja gak    bilang gak  kuota duit tahan  situ ,"['aplikasi', 'gak', 'reset', 'pin', 'aja', 'gak', 'bilang', 'gak', 'kuota', 'duit', 'tahan', 'situ']"
"Aplikasinya sebenarnya sudah bagus dan bermanfaat, tapi CS nya kurang greget, masa update akun ke Full service prosesnya lama seperti orang antri se-negara, dan tidak ada solusi sama sekali dari CS ataupun email. Padahal pengisian data diri sudah benarÂ² sesusai kartu identitas tapi masih gagal dan harus suruh mengulang lagi. Tetap saja lagiÂ² prosesnya luama buangeett,,",-1,1,-1,-1,aplikasi   bagus  manfaat  layan langgan  kurang gereget  baharu akun  penuh servis proses lama  orang antri  negara  tidak  solusi    layan langgan  email  isi data   benar sesusai kartu identitas   gagal   suruh ulang     proses lama buangeett ,"['aplikasi', 'bagus', 'manfaat', 'layan', 'langgan', 'kurang', 'gereget', 'baharu', 'akun', 'penuh', 'servis', 'proses', 'lama', 'orang', 'antri', 'negara', 'tidak', 'solusi', 'layan', 'langgan', 'email', 'isi', 'data', 'benar', 'sesusai', 'kartu', 'identitas', 'gagal', 'suruh', 'ulang', 'proses', 'lama', 'buangeett']"
"Aplikasi apaan sih sebenarnya,,, masa saya upgrade akun ke full service nya lama bnget di proses nya,, saya nunggu udah 2 hari lebih tapi belum berhasil berhasil dalam proses aja teruss,,,di cantumkan nya 1x24 jam tapi eh udh mau 3 hari masih ttep aja dalam proses",0,0,-1,-1,aplikasi      tingkat akun  penuh servis  lama   proses   nunggu udah     hasil hasil  proses aja teruss  cantum   jam   udah     aja  proses,"['aplikasi', 'tingkat', 'akun', 'penuh', 'servis', 'lama', 'proses', 'nunggu', 'udah', 'hasil', 'hasil', 'proses', 'aja', 'teruss', 'cantum', 'jam', 'udah', 'aja', 'proses']"
"Bener-bener suka sama aplikasi inii, tampilannya itu gabikin pusing makenya, sangat bermanfaat banget sih aplikasi iniið¥°",0,1,1,0,bener bener suka  aplikasi  tampil  gabikin pusing pakai  manfaat   aplikasi ini ,"['bener', 'bener', 'suka', 'aplikasi', 'tampil', 'gabikin', 'pusing', 'pakai', 'manfaat', 'aplikasi', 'ini']"
"Upgrade ke full servicenya lama banget, katanya cuma 1Ã24 jam. Sangat menyebalkan",0,0,-1,-1,tingkat  penuh servis lama    jam  sebal,"['tingkat', 'penuh', 'servis', 'lama', 'jam', 'sebal']"
"Kok upgrade ke akun full servis nya lama bgt, udah 3 hari masih dalam proses trs, Aplikasi jelek gak pantes di download.",0,0,-1,-1, tingkat  akun penuh servis  lama  udah    proses  aplikasi jelek gak pantes  unduh ,"['tingkat', 'akun', 'penuh', 'servis', 'lama', 'udah', 'proses', 'aplikasi', 'jelek', 'gak', 'pantes', 'unduh']"
"Jangan sampe salah transfer ke sini deh, proses pengajuan dari basic ke full servicenya ga jelas.. di saat yg lain cuma butuh 10 menit sampe 1 jam dia doang yg udh LBH dri 1*24 jam ga ada kejelasan. Di saat yg lain punya customer service live chat dia doang yg masih pake robot ð",-1,0,-1,-1,jangan  salah transfer    proses aju    penuh servis ga       butuh menit  jam    udah   jam ga  jelas      customer servis langsung obrol     pakai robot ,"['jangan', 'salah', 'transfer', 'proses', 'aju', 'penuh', 'servis', 'ga', 'butuh', 'menit', 'jam', 'udah', 'jam', 'ga', 'jelas', 'customer', 'servis', 'langsung', 'obrol', 'pakai', 'robot']"
"Aplikasinya lancar, fitur-fiturnya juga mudah di pahami, yang pasti mempermudah untuk transaksi di merchant-merchant, jadi sat set",0,1,1,0,aplikasi lancar fitur fitur  mudah  paham   mudah  transaksi  dagang dagang  sat set,"['aplikasi', 'lancar', 'fitur', 'fitur', 'mudah', 'paham', 'mudah', 'transaksi', 'dagang', 'dagang', 'sat', 'set']"
"Aplikasi ini gagal memuat halaman reset pin dengn alasan lostconnection, sangat aneh dan meresahkan, mohon admin dapt segera memperbaikinya",0,-1,-1,0,aplikasi  gagal muat halaman reset pin  alas hilang koneksi  aneh  resah mohon admin   baik,"['aplikasi', 'gagal', 'muat', 'halaman', 'reset', 'pin', 'alas', 'hilang', 'koneksi', 'aneh', 'resah', 'mohon', 'admin', 'baik']"
Tolong donk min saya mau reset pin kok gk bisa bisa... Dulu gampang sekarang lebih susah.. Sampai sekarang akun saya masih ke blokir,0,-1,-1,0,tolong  admin   reset pin  gak    gampang   susah   akun    blokir,"['tolong', 'admin', 'reset', 'pin', 'gak', 'gampang', 'susah', 'akun', 'blokir']"
Sangat kecewa dengan layanan aplikasi link. Di upgrade. Udah 4 hari blm bisa jga transaksi. Lewat costoumer gak ada jawaban. Uang saya nyakut ini...,-1,-1,-1,0, kecewa  layan aplikasi linkaja  tingkat udah     transaksi  langgan gak   uang  nyangkut  ,"['kecewa', 'layan', 'aplikasi', 'linkaja', 'tingkat', 'udah', 'transaksi', 'langgan', 'gak', 'uang', 'nyangkut']"
aplikasi ini bermanfaat banget sih karena memudahkan kita untuk melakukan transaksi apa aja gapake ribet selain itu fitur fitur nya juga lengkap,0,1,1,0,aplikasi  manfaat    mudah    transaksi  aja gapake ribet   fitur fitur   lengkap,"['aplikasi', 'manfaat', 'mudah', 'transaksi', 'aja', 'gapake', 'ribet', 'fitur', 'fitur', 'lengkap']"
"Aplikasi gak guna ,masak belum pernah daftar sudah di bajak sama orang nomernya",0,0,-1,0,aplikasi gak  masak   daftar   bajak  orang nomor,"['aplikasi', 'gak', 'masak', 'daftar', 'bajak', 'orang', 'nomor']"
"beli paketan data 2x ga masuk padahal saldo udah kepotong, udh chat ke CS tapi tetep aja gaada pengembalian dana.",-1,-1,-1,0,beli paket data  ga masuk  saldo udah potong udah obrol  layan langgan   aja tidak  kembali dana ,"['beli', 'paket', 'data', 'ga', 'masuk', 'saldo', 'udah', 'potong', 'udah', 'obrol', 'layan', 'langgan', 'aja', 'tidak', 'kembali', 'dana']"
"Aplikasi linkAja ku gak bisa di buka,, gimana cara nya agar aku bisa membuka nya kembali,,,saldo di LinkAja ku masih banyak dan aku sudah lama menggunakan aplikasi linkAja,kenapa baru sekarang bermasalah,buat yang punya aplikasi mohon bantuan nya ya",0,-1,-1,0,aplikasi linkaja ku gak   buka gimana      buka   saldo  linkaja ku      lama  aplikasi linkaja    masalah    aplikasi mohon bantu  ,"['aplikasi', 'linkaja', 'ku', 'gak', 'buka', 'gimana', 'buka', 'saldo', 'linkaja', 'ku', 'lama', 'aplikasi', 'linkaja', 'masalah', 'aplikasi', 'mohon', 'bantu']"
"Aplikasi ini keren, simple, dan sangat membantu juga hehe. Terimakasih LinkAja!",0,1,1,0,aplikasi  keren simpel   bantu   terimakasih linkaja ,"['aplikasi', 'keren', 'simpel', 'bantu', 'terimakasih', 'linkaja']"
"Aplikasi penyedot uang ,dengan tulisan pending dan saldo tak kembali. Tlf cs di arahkan ke live chat,dr live chat antri tidak kunjung selesai . Hbs pulsa banyak, tanpa adanya kejelasan. Mantap aplikasi",-1,-1,-1,0,aplikasi sedot uang  tulis tunda  saldo   tlf layan langgan  arah  langsung obrol  langsung obrol antri tidak kunjung selesai habis pulsa    jelas mantap aplikasi,"['aplikasi', 'sedot', 'uang', 'tulis', 'tunda', 'saldo', 'tlf', 'layan', 'langgan', 'arah', 'langsung', 'obrol', 'langsung', 'obrol', 'antri', 'tidak', 'kunjung', 'selesai', 'habis', 'pulsa', 'jelas', 'mantap', 'aplikasi']"
"aplikasinya sangat bagus dan reccomended! cara nya mudah dan tampilannya juga mudah dipahami, fitur yang tersedia lengkap",0,1,1,0,aplikasi  bagus  reccomended   mudah  tampil  mudah paham fitur  sedia lengkap,"['aplikasi', 'bagus', 'reccomended', 'mudah', 'tampil', 'mudah', 'paham', 'fitur', 'sedia', 'lengkap']"
"Yang bener aja, saya sudah deposit dan saya sudah melakukan upgrade dari akun basic ke full service sudah menunggu lebih dari 1x24 jam tapi belum jg diverifikasi. Saya kirim email, saya chat dengan agent tidak ada tanggapan. Tolong berikan pelayanan yg lebih baik lagi",-1,0,0,-1, bener aja   deposit     tingkat  akun   penuh servis  tunggu    jam    verifikasi  kirim email  obrol  agen tidak  tanggap tolong  layan   baik ,"['bener', 'aja', 'deposit', 'tingkat', 'akun', 'penuh', 'servis', 'tunggu', 'jam', 'verifikasi', 'kirim', 'email', 'obrol', 'agen', 'tidak', 'tanggap', 'tolong', 'layan', 'baik']"
"Aplikasi ini sangat bermanfaat dan praktis untuk berbagai keperluan sehari-hari, kemudahannya terjamin",0,1,1,0,aplikasi   manfaat  praktis   perlu hari  mudah jamin,"['aplikasi', 'manfaat', 'praktis', 'perlu', 'hari', 'mudah', 'jamin']"
"Kenapa punyaku gak bisa login,sinyal bagus,bilangnya sinyal kurang bagus terus, Saya ini mau login lagi malah gak bisa,sudah email msih aja gak ada jawaban yang bisa buat login",-1,-1,-1,0, punya gak  masuk sinyal bagus bilang sinyal kurang bagus     masuk   gak   email  aja gak      masuk,"['punya', 'gak', 'masuk', 'sinyal', 'bagus', 'bilang', 'sinyal', 'kurang', 'bagus', 'masuk', 'gak', 'email', 'aja', 'gak', 'masuk']"
"upgrade full service ga bisa, basic terus entah kapan jadi full service",0,0,-1,-1,tingkat penuh servis ga       penuh servis,"['tingkat', 'penuh', 'servis', 'ga', 'penuh', 'servis']"
"Maaf kak ya INI gimna saya udah hampir seminnggu lupa pin tapi kok aplikasinya muat ulang atau koneksi anda tidak stabil padahal sinyal sudah ok wifi sudah ok. Sudah minta reset pin via call center email tetep gk ad respon. Trs saya dm twiter suruh langsung k aplikasi, pas d aplikasi ternyata tetep kayak gitu. Katanya kita sedang pemeliharaan sistem lah mau sampai kapan. Soalnya di link aja masih ada sisa saldonya",-1,-1,-1,0,maaf kak   gimana  udah  seminnggu lupa pin   aplikasi muat ulang  koneksi  tidak stabil  sinyal  ok internet  ok   reset pin via panggil pusat email  gak  respon   japri twiter suruh langsung  aplikasi pas  aplikasi   kayak gitu    pelihara sistem       linkaja aja   sisa saldo,"['maaf', 'kak', 'gimana', 'udah', 'seminnggu', 'lupa', 'pin', 'aplikasi', 'muat', 'ulang', 'koneksi', 'tidak', 'stabil', 'sinyal', 'ok', 'internet', 'ok', 'reset', 'pin', 'via', 'panggil', 'pusat', 'email', 'gak', 'respon', 'japri', 'twiter', 'suruh', 'langsung', 'aplikasi', 'pas', 'aplikasi', 'kayak', 'gitu', 'pelihara', 'sistem', 'linkaja', 'aja', 'sisa', 'saldo']"
